discount_percent,discount_price,displayPackageQuantity,displayPackageUnit,displayProductName,genericMedicineType,id,image,isAvailable,manufacture,manufactureUrl,name,page_query,price,quantity,sale_price,type
0,350,100,gm,Wheat Grass,unit,PATANPB05A,https://cdn.medlife.com/productImages/PATANPB05A/PATANPB05A.jpg?id=2020-05-08T05:21:15.077000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Wheat Grass Powder 100 gm,https://www.medlife.com/patanjali-wheat-grass-powder-100-gm/otc/PATANPB05A,350,100,350,Ayurveda
0,150,60,ml,Divya Badam Rogan Shireen,unit,PATANOB08A,https://cdn.medlife.com/productImages/PATANOB08A/PATANOB08A.jpg?id=2020-05-08T05:21:15.056000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Divya Badam Rogan Shireen Oil 60 ml,https://www.medlife.com/patanjali-divya-badam-rogan-shireen-oil-60-ml/otc/PATANOB08A,150,60,150,Ayurveda
0,250,300,ml,Kesh Kanti ,unit,PATANLB50A,https://cdn.medlife.com/productImages/PATANLB50A/PATANLB50A.jpg?id=2020-05-08T05:21:14.872000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Kesh Kanti  Oil 300 ml,https://www.medlife.com/patanjali-kesh-kanti-oil-300-ml/otc/PATANLB50A,250,300,250,Ayurveda
5,133,60,Tablets,Deva Vati,tablet,SRISRTB59A,https://cdn.medlife.com/productImages/SRISRTB59A/SRISRTB59A.jpg?id=2020-05-08T05:23:32.462000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Deva Vati  60 Tablets,https://www.medlife.com/sri-sri-tattva-deva-vati-60-tablets/otc/SRISRTB59A,140,60,133,Ayurveda
5,356.25,1,Kg,Chyawan-Vit Sugar Free,unit,BAIDYAB05A,https://cdn.medlife.com/productImages/BAIDYAB05A/BAIDYAB05A.jpg?id=2020-05-19T13:00:18.898000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Chyawan-Vit Sugar Free  1 Kg,https://www.medlife.com/baidyanath-chyawan-vit-sugar-free-1-kg/otc/BAIDYAB05A,375,1000,356.25,Ayurveda
5,57,100,ml,Kasahari Cough,liquid,SRISRSB15A,https://cdn.medlife.com/productImages/SRISRSB15A/SRISRSB15A.jpg?id=2020-06-26T10:28:40.669000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Kasahari Cough Syrup 100 ml,https://www.medlife.com/sri-sri-tattva-kasahari-cough-syrup-100-ml/otc/SRISRSB15A,60,100,57,Ayurveda
5,114,200,ml,Septilin,liquid,SEPTISN06A,https://cdn.medlife.com/productImages/SEPTISN06A/SEPTISN06A.jpg?id=2020-06-26T10:28:39.636000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Septilin Syrup 200 ml,https://www.medlife.com/himalaya-septilin-syrup-200-ml/otc/SEPTISN06A,120,200,114,Ayurveda
5,129.2,60,Tablets,Bael 250 Mg,tablet,BAELZCN01A,https://cdn.medlife.com/productImages/BAELZCN01A/BAELZCN01A.jpg?id=2020-07-15T09:27:14.387000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Bael 250 Mg  60 Tablets,https://www.medlife.com/himalaya-bael-250-mg-60-tablets/otc/BAELZCN01A,136,60,129.2,Ayurveda
10,99,10,Tablet,H Woman,tablet,REVITCS02A,https://cdn.medlife.com/productImages/REVITCS02A/REVITCS02A-1.jpg?id=2020-07-15T10:18:14.154000+00:00,ADD,Sun Pharmaceutical Industries Ltd,https://www.medlife.com/revital/brand/TG00201A,H Woman  10 Tablet,https://www.medlife.com/revital-h-woman-tablet-10/otc/REVITCS02A,110,10,99,Ayurveda
0,65,100,Tablets,Pachak Hing Goli,unit,PATANHJ01A,https://cdn.medlife.com/productImages/PATANHJ01A/PATANHJ01A.jpg?id=2020-04-08T08:41:08.879000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Pachak Hing Goli  100 Tablets,https://www.medlife.com/patanjali-pachak-hing-goli-100-tablets/otc/PATANHJ01A,65,100,65,Ayurveda
0,90,500,ml,Giloy,unit,PATANJB03A,https://cdn.medlife.com/productImages/PATANJB03A/PATANJB03A.jpg?id=2020-04-08T08:40:45.698000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Giloy Juice 500 ml,https://www.medlife.com/patanjali-giloy-juice-500-ml/otc/PATANJB03A,90,500,90,Ayurveda
10,99,1000,ml,Guava Aloevera,liquid,AXIOMLB90A,https://cdn.medlife.com/productImages/AXIOMLB90A/AXIOMLB90A.jpg?id=2020-04-08T08:48:51.314000+00:00,ADD,Axiom Therapeutics Pvt Ltd,https://www.medlife.com/alofrut/brand/TG00212A,Guava Aloevera Juice 1000 ml,https://www.medlife.com/alofrut-guava-aloevera-juice-1000-ml/otc/AXIOMLB90A,110,1000,99,Ayurveda
5,264.1,200,ml,Maha Bhringhraj ,unit,BAIDYOB24A,https://cdn.medlife.com/productImages/BAIDYOB24A/BAIDYOB24A.jpg?id=2020-04-08T08:49:14.557000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Maha Bhringhraj  Tel 200 ml,https://www.medlife.com/baidyanath-maha-bhringhraj-tel-200-ml/otc/BAIDYOB24A,278,200,264.1,Ayurveda
5,51.3,60,Tablets,Gastrina,tablet,GASTRTN06A,https://cdn.medlife.com/productImages/GASTRTN06A/GASTRTN06A.jpg?id=2020-07-10T05:11:48.558000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Gastrina  60 Tablets,https://www.medlife.com/dabur-gastrina-60-tablets/otc/GASTRTN06A,54,60,51.3,Ayurveda
5,129.2,450,ml,Dashmularishta,unit,DABURLB18A,https://cdn.medlife.com/productImages/DABURLB18A/DABURLB18A-1.jpg?id=2020-07-10T05:09:14.178000+00:00,ADD,DABUR INDIA LIMITED,https://www.medlife.com/dabur/brand/TG00012A,Dashmularishta Tonic 450 ml,https://www.medlife.com/dabur-dashmularishta-tonic-450-ml/otc/DABURLB18A,136,450,129.2,Ayurveda
20,776,100,gm,Heerak Bhasma,unit,DABURPB27A,https://cdn.medlife.com/productImages/DABURPB27A/DABURPB27A.jpg?id=2020-07-10T12:44:32.475000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Heerak Bhasma  100 gm,https://www.medlife.com/dabur-heerak-bhasma-100-gm/otc/DABURPB27A,970,100,776,Ayurveda
5,140.6,25,Bags,Tulsi Mulethi ,unit,ORGANTR02A,https://cdn.medlife.com/productImages/ORGANTR02A/ORGANTR02A.jpg?id=2020-04-08T08:49:11.219000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Tulsi Mulethi  Tea Bags 25 Bags,https://www.medlife.com/organic-india-tulsi-mulethi-tea-bags-25-bags/otc/ORGANTR02A,148,25,140.6,Ayurveda
0,45,100,gm,Dant Kanti Medicated Oral,unit,PATANGT03A,https://cdn.medlife.com/productImages/PATANGT03A/PATANGT03A.jpg?id=2020-04-08T08:40:45.169000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Dant Kanti Medicated Oral Gel 100 gm,https://www.medlife.com/patanjali-dant-kanti-medicated-oral-gel-100-gm/otc/PATANGT03A,45,100,45,Ayurveda
20,96,200,ml,Black Pearl,unit,JIVABSB01A,https://cdn.medlife.com/productImages/JIVABSB01A/JIVABSB01A.jpg?id=2020-05-08T05:23:04.742000+00:00,ADD,Jiva Ayurveda,https://www.medlife.com/jiva-ayurveda/brand/TG00014A,Black Pearl Shampoo 200 ml,https://www.medlife.com/jiva-ayurveda-black-pearl-shampoo-200-ml/otc/JIVABSB01A,120,200,96,Ayurveda
10,899.1,30,Capsules,Zinc ZMA Plus 720 mg,tablet,PURENCB28A,https://cdn.medlife.com/productImages/PURENCB28A/PURENCB28A.jpg?id=2020-05-12T11:28:55.046000+00:00,ADD,Herbs Nutriproducts Pvt Ltd,https://www.medlife.com/pure-nutrition/brand/TG00202A,Zinc ZMA Plus 720 mg  30 Capsules,https://www.medlife.com/pure-nutrition-zinc-zma-plus-720-mg-30-capsules/otc/PURENCB28A,999,30,899.1,Ayurveda
20,1439.2,60,Capsules,Omega 3 1400 mg,tablet,PURENCB20A,https://cdn.medlife.com/productImages/PURENCB20A/PURENCB20A.jpg?id=2020-05-12T11:28:54.978000+00:00,ADD,Herbs Nutriproducts Pvt Ltd,https://www.medlife.com/pure-nutrition/brand/TG00202A,Omega 3 1400 mg  60 Capsules,https://www.medlife.com/pure-nutrition-omega-3-1400-mg-60-capsules/otc/PURENCB20A,1799,60,1439.2,Ayurveda
20,1319.2,60,Capsules,Detox Liver Milk Thistle Ultra 580 mg,tablet,PURENCB11A,https://cdn.medlife.com/productImages/PURENCB11A/PURENCB11A.jpg?id=2020-05-12T11:28:54.796000+00:00,ADD,Herbs Nutriproducts Pvt Ltd,https://www.medlife.com/pure-nutrition/brand/TG00202A,Detox Liver Milk Thistle Ultra 580 mg  60 Capsules,https://www.medlife.com/pure-nutrition-detox-liver-milk-thistle-ultra-580-mg-60-capsules/otc/PURENCB11A,1649,60,1319.2,Ayurveda
5,140.6,25,Bags,Tulsi Ginger ,unit,ORGANTS01A,https://cdn.medlife.com/productImages/ORGANTS01A/ORGANTS01A.jpg?id=2020-07-07T16:45:24.731000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Tulsi Ginger  Tea Bags 25 Bags,https://www.medlife.com/organic-india-tulsi-ginger-tea-bags-25-bags/otc/ORGANTS01A,148,25,140.6,Ayurveda
5,123.5,60,Tablets,Nefrotec DS Vet,tablet,HIMALTT13A,https://cdn.medlife.com/productImages/HIMALTT13A/HIMALTT13A.jpg?id=2020-04-08T08:49:18.698000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Nefrotec DS Vet  60 Tablets,https://www.medlife.com/himalaya-nefrotec-ds-vet-60-tablets/otc/HIMALTT13A,130,60,123.5,Ayurveda
5,142.5,60,Tablets,Triphala Bowel Wellness,tablet,TRIPHCN02A,https://cdn.medlife.com/productImages/TRIPHCN02A/TRIPHCN02A.jpg?id=2020-05-08T05:21:30.242000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Triphala Bowel Wellness  60 Tablets,https://www.medlife.com/himalaya-triphala-bowel-wellness-60-tablets/otc/TRIPHCN02A,150,60,142.5,Ayurveda
0,42,100,gm,Dant Kanti Natural,unit,PATANTT01A,https://cdn.medlife.com/productImages/PATANTT01A/PATANTT01A.jpg?id=2020-05-08T05:21:16.402000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Dant Kanti Natural Toothpaste 100 gm,https://www.medlife.com/patanjali-dant-kanti-natural-toothpaste-100-gm/otc/PATANTT01A,42,100,42,Ayurveda
0,250,500,gm,Badam Pak,unit,PATANLB03A,https://cdn.medlife.com/productImages/PATANLB03A/PATANLB03A.jpg?id=2020-05-19T13:00:17.667000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Badam Pak  500 gm,https://www.medlife.com/patanjali-badam-pak-500-gm/otc/PATANLB03A,250,500,250,Ayurveda
5,142.5,60,Tablets,Tulasi Respiratory Wellness,tablet,TULSICN02A,https://cdn.medlife.com/productImages/TULSICN02A/TULSICN02A.jpg?id=2020-06-16T08:52:44.325000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Tulasi Respiratory Wellness  60 Tablets,https://www.medlife.com/himalaya-tulasi-respiratory-wellness-60-tablets/otc/TULSICN02A,150,60,142.5,Ayurveda
10,63.9,75,gm,Aactaril,unit,AACTASS01A,https://cdn.medlife.com/productImages/AACTASS01A/AACTASS01A.jpg?id=2020-07-14T12:24:14.474000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Aactaril Soap 75 gm,https://www.medlife.com/himalaya-aactaril-soap-75-gm/otc/AACTASS01A,71,75,63.9,Ayurveda
10,225,50,gm,Clear Complexion Whitening Day,unit,HIMALCT03A,https://cdn.medlife.com/productImages/HIMALCT03A/HIMALCT03A.jpg?id=2020-07-15T10:06:43.257000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Clear Complexion Whitening Day Cream 50 gm,https://www.medlife.com/himalaya-clear-complexion-whitening-day-cream-50-gm/otc/HIMALCT03A,250,50,225,Ayurveda
10,67.5,50,gm,Clear Complexion Whitening,unit,HIMALST02A,https://cdn.medlife.com/productImages/HIMALST02A/HIMALST02A.jpg?id=2020-04-08T08:40:50.001000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Clear Complexion Whitening Face Scrub 50 gm,https://www.medlife.com/himalaya-clear-complexion-whitening-face-scrub-50-gm/otc/HIMALST02A,75,50,67.5,Ayurveda
20,880,1,Unit,Obesity Health Care Pack,unit,JIVAOSP01A,https://cdn.medlife.com/productImages/JIVAOSP01A/JIVAOSP01A.jpg?id=2020-02-25T10:25:35.470000+00:00,ADD,Jiva Ayurveda,https://www.medlife.com/jiva-ayurveda/brand/TG00014A,Obesity Health Care Pack  1 Unit,https://www.medlife.com/jiva-ayurveda-obesity-health-care-pack-1-unit/otc/JIVAOSP01A,1100,1,880,Ayurveda
5,166.25,60,Capsules,Triphala,tablet,ORGANCB16A,https://cdn.medlife.com/productImages/ORGANCB16A/ORGANCB16A.jpg?id=2020-04-08T08:49:05.421000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Triphala  60 Capsules,https://www.medlife.com/organic-india-triphala-60-capsules/otc/ORGANCB16A,175,60,166.25,Ayurveda
20,52.8,60,Tablets,Sleep Well,tablet,JIVASTB09A,https://cdn.medlife.com/productImages/JIVASTB09A/JIVASTB09A.jpg?id=2020-04-08T08:41:15.097000+00:00,ADD,Jiva Ayurveda,https://www.medlife.com/jiva-ayurveda/brand/TG00014A,Sleep Well  60 Tablets,https://www.medlife.com/jiva-ayurveda-sleep-well-60-tablets/otc/JIVASTB09A,66,60,52.8,Ayurveda
5,90.25,200,ml,Active Blood Purifier,liquid,DABURSB13A,https://cdn.medlife.com/productImages/DABURSB13A/DABURSB13A.jpg?id=2020-07-07T16:45:30.430000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Active Blood Purifier Tonic 200 ml,https://www.medlife.com/dabur-active-blood-purifier-tonic-200-ml/otc/DABURSB13A,95,200,90.25,Ayurveda
10,99,1000,ml,Orange Aloevera,liquid,AXIOMLB96A,https://cdn.medlife.com/productImages/AXIOMLB96A/AXIOMLB96A.jpg?id=2020-04-08T08:49:44.085000+00:00,ADD,Axiom Therapeutics Pvt Ltd,https://www.medlife.com/alofrut/brand/TG00212A,Orange Aloevera Juice 1000 ml,https://www.medlife.com/alofrut-orange-aloevera-juice-1000-ml/otc/AXIOMLB96A,110,1000,99,Ayurveda
5,142.5,100,ml,Pachani Rasayana ,liquid,SRISRLB15A,https://cdn.medlife.com/productImages/SRISRLB15A/SRISRLB15A.jpg?id=2020-04-08T08:49:39.383000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Pachani Rasayana   100 ml,https://www.medlife.com/sri-sri-tattva-pachani-rasayana-100-ml/otc/SRISRLB15A,150,100,142.5,Ayurveda
5,123.5,200,ml,Protein,unit,SRISRSB11A,https://cdn.medlife.com/productImages/SRISRSB11A/SRISRSB11A.jpg?id=2020-05-08T05:21:26.056000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Protein Shampoo 200 ml,https://www.medlife.com/sri-sri-tattva-protein-shampoo-200-ml/otc/SRISRSB11A,130,200,123.5,Ayurveda
0,28,150,gm,Haldi Chandan Kanti ,unit,PATANSS13A,https://cdn.medlife.com/productImages/PATANSS13A/PATANSS13A.jpg?id=2020-05-08T05:21:15.924000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Haldi Chandan Kanti  Body Cleanser 150 gm,https://www.medlife.com/patanjali-haldi-chandan-kanti-body-cleanser-150-gm/otc/PATANSS13A,28,150,28,Ayurveda
5,165.3,25,Bags,Tulsi Green Tea Jasmine ,unit,ORGANTS05A,https://cdn.medlife.com/productImages/ORGANTS05A/ORGANTS05A.jpg?id=2020-04-08T08:49:09.485000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Tulsi Green Tea Jasmine  Tea Bags 25 Bags,https://www.medlife.com/organic-india-tulsi-green-tea-jasmine-tea-bags-25-bags/otc/ORGANTS05A,174,25,165.3,Ayurveda
5,66.5,60,ml,Anti Acne,unit,SRISRFT12A,https://cdn.medlife.com/productImages/SRISRFT12A/SRISRFT12A.jpg?id=2020-04-13T06:57:49.709000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Anti Acne Facewash 60 ml,https://www.medlife.com/sri-sri-tattva-anti-acne-facewash-60-ml/otc/SRISRFT12A,70,60,66.5,Ayurveda
5,140.6,25,Bags,Tulsi Ginger Turmeric ,unit,ORGANTS12A,https://cdn.medlife.com/productImages/ORGANTS12A/ORGANTS12A.jpg?id=2020-04-13T06:57:48.068000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Tulsi Ginger Turmeric  Tea Bags 25 Bags,https://www.medlife.com/organic-india-tulsi-ginger-turmeric-tea-bags-25-bags/otc/ORGANTS12A,148,25,140.6,Ayurveda
30,101.5,30,ML,A08 Diabetes,liquid,ALLENDB04A,https://cdn.medlife.com/productImages/ALLENDB04A/ALLENDB04A.jpg?id=2020-05-08T05:22:41.368000+00:00,ADD,Allens Laboratory Ltd,https://www.medlife.com/allen/brand/TG00149A,A08 Diabetes Drops 30 ML,https://www.medlife.com/allen-a8-diabetes-drops-30-ml/otc/ALLENDB04A,145,30,101.5,Ayurveda
5,165.3,25,Bags,Tulsi Green ,unit,ORGANTS02A,https://cdn.medlife.com/productImages/ORGANTS02A/ORGANTS02A.jpg?id=2020-05-12T06:06:52.056000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Tulsi Green  Tea Bags 25 Bags,https://www.medlife.com/organic-india-tulsi-green-tea-bags-25-bags/otc/ORGANTS02A,174,25,165.3,Ayurveda
5,31.35,100,gm,Orange & Tulsi,unit,SRISRSS10A,https://cdn.medlife.com/productImages/SRISRSS10A/SRISRSS10A.jpg?id=2020-05-08T05:23:32.024000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Orange & Tulsi Soap 100 gm,https://www.medlife.com/sri-sri-tattva-orange-and-tulsi-soap-100-gm/otc/SRISRSS10A,33,100,31.35,Ayurveda
10,171,200,ml,Oil Clear Lemon,unit,HIMALFT26A,https://cdn.medlife.com/productImages/HIMALFT26A/HIMALFT26A.jpg?id=2020-04-08T08:49:07.194000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Oil Clear Lemon Facewash 200 ml,https://www.medlife.com/himalaya-oil-clear-lemon-facewash-200-ml/otc/HIMALFT26A,190,200,171,Ayurveda
0,70,50,gm,Beauty,unit,PATANCT03A,https://cdn.medlife.com/productImages/PATANCT03A/PATANCT03A.jpg?id=2020-05-08T05:21:14.268000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Beauty Cream 50 gm,https://www.medlife.com/patanjali-beauty-cream-50-gm/otc/PATANCT03A,70,50,70,Ayurveda
15,849.15,120,Tablets,MB-Vite Multivitamin,tablet,MUSCLTB02A,https://cdn.medlife.com/productImages/MUSCLTB02A/MUSCLTB02A.jpg?id=2020-05-12T11:28:53.514000+00:00,ADD,Bright Lifecare Pvt Ltd,https://www.medlife.com/muscleblaze/brand/TG00180A,MB-Vite Multivitamin  120 Tablets,https://www.medlife.com/muscleblaze-mb-vite-multivitamin-120-tablets/otc/MUSCLTB02A,999,120,849.15,Ayurveda
0,230,25,Tablets,Manasamithravatakam,tablet,KERALTB05A,https://cdn.medlife.com/productImages/KERALTB05A/KERALTB05A (4).jpg?id=2020-05-08T05:23:06.764000+00:00,ADD,Kerala Ayurveda Limited,https://www.medlife.com/kerala-ayurveda/brand/TG00015A,Manasamithravatakam  25 Tablets,https://www.medlife.com/kerala-ayurveda-manasamithravatakam-25-tablets/otc/KERALTB05A,230,25,230,Ayurveda
15,170,30,Capsules,Liverayu Liver Protector,tablet,DRVAICB07A,https://cdn.medlife.com/productImages/DRVAICB07A/DRVAICB07A.jpg?id=2020-07-13T08:54:01.577000+00:00,ADD,Herbolab India Pvt Ltd,https://www.medlife.com/dr-vaidyas/brand/TG00023A,Liverayu Liver Protector  30 Capsules,https://www.medlife.com/dr-vaidyas-liverayu-liver-protector-30-capsules/otc/DRVAICB07A,200,30,170,Ayurveda
5,128.25,450,ml,Punarnavadyarishta,liquid,DABURLB29A,https://cdn.medlife.com/productImages/DABURLB29A/DABURLB29A.jpg?id=2020-07-10T06:56:56.844000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Punarnavadyarishta Tonic 450 ml,https://www.medlife.com/dabur-punarnavadyarishta-tonic-450-ml/otc/DABURLB29A,135,450,128.25,Ayurveda
5,152,400,gm,Amla ,unit,SRISRCB06A,https://cdn.medlife.com/productImages/SRISRCB06A/SRISRCB06A-1.jpg?id=2020-04-08T08:49:41.120000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Amla  Candy 400 gm,https://www.medlife.com/sri-sri-tattva-amla-candy-400-gm/otc/SRISRCB06A,160,400,152,Ayurveda
10,99,1000,ml,Kiwi Aloevera,liquid,AXIOMLB91A,https://cdn.medlife.com/productImages/AXIOMLB91A/AXIOMLB91A-1.jpg?id=2020-04-08T08:48:51.316000+00:00,ADD,Axiom Therapeutics Pvt Ltd,https://www.medlife.com/alofrut/brand/TG00212A,Kiwi Aloevera Juice 1000 ml,https://www.medlife.com/alofrut-kiwi-aloevera-juice-1000-ml/otc/AXIOMLB91A,110,1000,99,Ayurveda
10,405,1,Ltr,Aloe + Amla,liquid,KAPIVLB03A,https://cdn.medlife.com/productImages/KAPIVLB03A/image_1.jpg?id=2020-03-02T07:00:28.548000+00:00,ADD,Adret Retail Pvt Ltd,https://www.medlife.com/kapiva-ayurveda/brand/TG00062A,Aloe + Amla Juice 1 Ltr,https://www.medlife.com/kapiva-ayurveda-aloe-amla-juice-1-ltr/otc/KAPIVLB03A,450,1000,405,Ayurveda
5,66.5,100,ml,Medhya Rasayana,liquid,SRISRLB14A,https://cdn.medlife.com/productImages/SRISRLB14A/SRISRLB14A.jpg?id=2020-04-13T06:57:42.484000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Medhya Rasayana  100 ml,https://www.medlife.com/sri-sri-tattva-medhya-rasayana-100-ml/otc/SRISRLB14A,70,100,66.5,Ayurveda
0,20,75,gm,Rose Kanti,unit,PATANSB01A,https://cdn.medlife.com/productImages/PATANSB01A/PATANSB01A.jpg?id=2020-04-08T08:40:54.302000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Rose Kanti Soap 75 gm,https://www.medlife.com/patanjali-rose-kanti-soap-75-gm/otc/PATANSB01A,20,75,20,Ayurveda
0,60,200,ml,Herbal Anti Bacterial Handwash,liquid,PATANLB07A,https://cdn.medlife.com/productImages/PATANLB07A/PATANLB07A.jpg?id=2020-04-08T08:40:54.030000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Herbal Anti Bacterial Handwash Refill 200 ml,https://www.medlife.com/patanjali-herbal-anti-bacterial-handwash-refill-200-ml/otc/PATANLB07A,60,200,60,Ayurveda
0,65,100,gm,Divya Amla Rasayan,unit,PATANRB01A,https://cdn.medlife.com/productImages/PATANRB01A/PATANRB01A.jpg?id=2020-05-08T05:21:15.622000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Divya Amla Rasayan  100 gm,https://www.medlife.com/patanjali-divya-amla-rasayan-100-gm/otc/PATANRB01A,65,100,65,Ayurveda
5,125.4,450,ml,Pancharishta,unit,ZANDUSB01A,https://cdn.medlife.com/productImages/ZANDUSB01A/ZANDUSB01A-1.jpg?id=2020-05-08T05:21:34.882000+00:00,ADD,Zandu Pharmaceuticals Works Ltd,https://www.medlife.com/zandu/brand/TG00026A,Pancharishta Tonic 450 ml,https://www.medlife.com/zandu-pancharishta-tonic-450-ml/otc/ZANDUSB01A,132,450,125.4,Ayurveda
10,144,100,ml,Men Power Glow Licorice,unit,HIMALFB13A,https://cdn.medlife.com/productImages/HIMALFB13A/HIMALFB13A.jpg?id=2020-04-08T08:49:04.760000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Men Power Glow Licorice Facewash 100 ml,https://www.medlife.com/himalaya-men-power-glow-licorice-facewash-100-ml/otc/HIMALFB13A,160,100,144,Ayurveda
5,118.75,450,ml,Khadirarist,liquid,BAIDYLB73A,https://cdn.medlife.com/productImages/BAIDYLB73A/BAIDYLB73A.jpg?id=2020-04-08T08:49:23.325000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Khadirarist Tonic 450 ml,https://www.medlife.com/baidyanath-khadirarist-tonic-450-ml/otc/BAIDYLB73A,125,450,118.75,Ayurveda
0,175,1,Kg,Amrit Rasayan,unit,PATANPJ01A,https://cdn.medlife.com/productImages/PATANPJ01A/PATANPJ01A.jpg?id=2020-05-08T05:21:15.359000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Amrit Rasayan  1 Kg,https://www.medlife.com/patanjali-amrit-rasayan-1-kg/otc/PATANPJ01A,175,1000,175,Ayurveda
0,80,150,ml,Saundarya Aloe Vera,unit,PATANGT01A,https://cdn.medlife.com/productImages/PATANGT01A/PATANGT01A.jpg?id=2020-05-08T05:21:14.486000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Saundarya Aloe Vera Gel 150 ml,https://www.medlife.com/patanjali-saundarya-aloevera-gel-150-ml/otc/PATANGT01A,80,150,80,Ayurveda
30,161,120,Tablets,Pachak Vati,tablet,SHARATB25A,https://cdn.medlife.com/productImages/SHARATB25A/SHARATB25A.jpg?id=2020-04-08T08:49:02.550000+00:00,ADD,Sharangdhar Pharmaceuticals Pvt Ltd,https://www.medlife.com/sharangdhar/brand/TG00009A,Pachak Vati  120 Tablets,https://www.medlife.com/sharangdhar-pachak-vati-120-tablets/otc/SHARATB25A,230,120,161,Ayurveda
